epoch,recon_loss,semi_supervised_loss,disc_cat_loss,gen_cat_loss,disc_style_loss,gen_style_loss
1,0.1538038962185383,4.023961646795273,0.4297587119936943,4.598035785973072,1.2684840658903123,2.625691902205348
2,0.13210440978407859,1.5737089087665082,1.0009988834857941,1.9299562774896621,1.6699316598176956,1.5853587340563535
3,0.12055164220929146,0.5525596780329942,1.2464773919582366,1.4558593760728835,1.4505807362794876,0.9587166706323623
4,0.1150442222058773,0.40662346622347834,1.2844138913154601,1.2886512976884843,1.3917238621711732,0.8375951591730117
5,0.1118655196428299,0.32275083930417897,1.2973096151351928,1.1747172348499297,1.37670614361763,0.7523641978502273
6,0.11132623346149921,0.29783780904486773,1.3002285990715028,1.1681438719034194,1.3898534951210022,0.7184727940559387
7,0.11064933630824089,0.29395777530223133,1.3020088386535644,1.1734136635065078,1.3887510390281677,0.7113675557374954
8,0.11129171143472194,0.3031071930136532,1.3068179490566254,1.186328479886055,1.3934796011447907,0.7094492236375809
9,0.10973275403678417,0.3153103860882111,1.315841271162033,1.1764958078861236,1.3873950643539428,0.6925517280101776
10,0.11056136685609817,0.3468946695737541,1.3161344923973084,1.2228555867671966,1.3961167361736297,0.6989360675811768
11,0.10809993083775044,0.2882694193404168,1.3271316423416137,1.1843481503725053,1.3872145636081696,0.6959326859712601
12,0.11331725244224071,0.3611977697128896,1.313991981267929,1.3269022768735885,1.4036602916717529,0.7111012436151505
13,0.1099369682520628,0.28633378640958107,1.322533528804779,1.2942865530252456,1.3914211416244506,0.728396162867546
14,0.10687561452388764,0.24507924313750118,1.336184904575348,1.1676559695005417,1.3872928636074067,0.6960551109313965
15,0.10657466825842857,0.25511331518174846,1.3342947108745575,1.1963969434499742,1.3863819217681885,0.6936510291099548
16,0.10663230587542057,0.25995398066798225,1.3355696544647218,1.210146892309189,1.38709654378891,0.6937594856023789
17,0.1056672831773758,0.2420653727337485,1.3386090817451477,1.1906795101165772,1.3867375602722167,0.6934329118728638
18,0.10562177115678788,0.21241115551145048,1.3382466802597046,1.215295600414276,1.3868936893939972,0.693699280500412
19,0.12022022770345211,0.7654215438240207,1.1927325849533081,2.775321579813957,1.4503839237689973,0.8735509232580662
20,0.1184295732975006,0.5671024946421385,1.244719164133072,2.2430442955493928,1.338238583803177,0.8381084851026535
21,0.10967734575271607,0.3252276920536533,1.3049881806373596,1.586248013138771,1.3889545314311982,0.7325923262834549
22,0.10708823809027672,0.26485638903267683,1.3230687177181244,1.388391535639763,1.3869387702941895,0.6978453916311264
23,0.1059912804812193,0.2397111553873401,1.3257337896823882,1.4086029657125474,1.3864770109653473,0.6933105176687241
24,0.10563827598094941,0.23734932273020967,1.331615095615387,1.335778991818428,1.3867704331874848,0.692801354765892
25,0.10609492900967597,0.2353662973535247,1.33302659201622,1.3097273513078689,1.3877341942787171,0.6949126045703888
26,0.10551878608763218,0.28161159037007016,1.3360095989704133,1.3047674548625947,1.386249578475952,0.693184959769249
27,0.11264438170194625,0.39777363726249315,1.3337117278575896,1.3829644720554353,1.4673131757974625,0.7950808331184089
28,0.11235227592289448,0.36007290236931294,1.3256636199951173,1.4994664461612701,1.3490824480056762,1.0233620975017548
29,0.10641641993820668,0.22979688780847937,1.3395053627490998,1.2906276404857635,1.3969797141551972,0.798198476433754
30,0.10590827040374279,0.21153831371210982,1.3375491333007812,1.3589389501810074,1.3847883682250977,0.7185401661396027
31,0.1088725705742836,0.2281962421615608,1.3246716482639314,1.597485857129097,1.3865801947116851,0.7343036085367203
32,0.10469699397683144,0.17092440082784743,1.337618392944336,1.4153234956264495,1.3862903006076812,0.7020823423862457
33,0.10424143056571483,0.17671949607855642,1.3404665634632111,1.3458202086687088,1.3863425061702728,0.693981939792633
34,0.10401203459501267,0.17267321449780137,1.342507868528366,1.3238481171131133,1.3855978538990021,0.6932516014575958
35,0.10507038480043411,0.21469001697283238,1.3418989849090577,1.3578988499641418,1.3829540328979493,0.6942817090749741
36,0.10621641382575035,0.17268395260817487,1.3352066743373872,1.5106073645353317,1.3866946346759796,0.6963468054533005
37,0.10677767425775528,0.142972360845597,1.335612355709076,1.468869418501854,1.3875786080360413,0.6953447088003158
38,0.10420318828523159,0.12193574018280924,1.340454746723175,1.3986625772714616,1.3864080619812011,0.6934084767103195
39,0.10356814269721508,0.12286218828317942,1.342412927865982,1.4007306736707688,1.386253249168396,0.6931442279815674
40,0.10356603008508682,0.11896400699057995,1.3443619298934937,1.3660951473712921,1.3863169300556182,0.69319504570961
41,0.10359033487737179,0.11825515121320496,1.3456739723682403,1.3530198454856872,1.386284996986389,0.6931974235773086
42,0.10549254882335662,0.1197814988680184,1.3428872129917144,1.3990550527572632,1.3877466735839843,0.6937003732919693
43,0.10390157274901866,0.11209732290859756,1.3406863894462586,1.457552730679512,1.3864203226566314,0.69314996945858
