epoch,Recon_U,Recon_L,SemiSup,Disc_Cat,Gen_Cat,Disc_Sty,Gen_Sty
1,0.11996252834796906,0.11017605662345886,2.3022615909576416,1.3860301971435547,0.6934016942977905,1.386552333831787,0.693186342716217
2,0.11284223198890686,0.1101711243391037,2.3014626502990723,1.3857287168502808,0.6936972737312317,1.3860938549041748,0.6933842897415161
3,0.11506417393684387,0.1101619303226471,2.2997145652770996,1.385509729385376,0.6938961744308472,1.3852615356445312,0.6937087774276733
4,0.11599709093570709,0.11014875024557114,2.296037197113037,1.3853265047073364,0.694078803062439,1.3844631910324097,0.6940039396286011
5,0.1167377308011055,0.11013208329677582,2.293193817138672,1.3851444721221924,0.6941869854927063,1.383829951286316,0.6942746639251709
6,0.11211659759283066,0.11011220514774323,2.289778709411621,1.385069727897644,0.6942646503448486,1.3830933570861816,0.6944979429244995
7,0.11348851770162582,0.11008958518505096,2.2853827476501465,1.3849687576293945,0.6943605542182922,1.3824782371520996,0.6947545409202576
8,0.10325871407985687,0.11006446182727814,2.2803640365600586,1.3848991394042969,0.694427490234375,1.381610631942749,0.6949751377105713
9,0.11100700497627258,0.11003731936216354,2.2744741439819336,1.3848133087158203,0.6944575905799866,1.3809576034545898,0.695248007774353
10,0.1115817055106163,0.11000817269086838,2.267886161804199,1.3847072124481201,0.6945250034332275,1.380472183227539,0.6954461336135864
11,0.1195087656378746,0.1099771186709404,2.260643243789673,1.3846426010131836,0.6945542097091675,1.379809856414795,0.6956629157066345
12,0.11183653771877289,0.10994444787502289,2.2532308101654053,1.3846023082733154,0.6945794224739075,1.3791923522949219,0.69591224193573
13,0.11386346071958542,0.10991033911705017,2.2432913780212402,1.3845198154449463,0.6946558356285095,1.3782615661621094,0.696148157119751
14,0.11262719333171844,0.1098749116063118,2.230926275253296,1.3844430446624756,0.694683313369751,1.377669095993042,0.6963852047920227
15,0.11111105233430862,0.10983839631080627,2.218961238861084,1.384399175643921,0.6946754455566406,1.377537488937378,0.6965981125831604
16,0.11602937430143356,0.10980082303285599,2.199679374694824,1.3843324184417725,0.6947254538536072,1.3763611316680908,0.6968449354171753
17,0.10959695279598236,0.1097622737288475,2.1817398071289062,1.3842875957489014,0.6947285532951355,1.3757297992706299,0.6970660090446472
18,0.11581281572580338,0.10972302407026291,2.1534268856048584,1.3842488527297974,0.6947285532951355,1.375182867050171,0.6973261833190918
19,0.10734742134809494,0.10968295484781265,2.1234166622161865,1.3841841220855713,0.6947146654129028,1.374584674835205,0.6976287961006165
20,0.11662133038043976,0.10964234918355942,2.0898923873901367,1.3842027187347412,0.6946815252304077,1.3738782405853271,0.6978612542152405
21,0.11449813842773438,0.10960114002227783,2.0402605533599854,1.3841358423233032,0.694692850112915,1.372983455657959,0.6980674862861633
22,0.10677590221166611,0.10955945402383804,1.9667872190475464,1.3840659856796265,0.69467693567276,1.3723559379577637,0.6983395218849182
23,0.10999610275030136,0.10951752215623856,1.894680380821228,1.3840384483337402,0.6947048306465149,1.3713644742965698,0.6986381411552429
24,0.10891588777303696,0.10947537422180176,1.8101948499679565,1.3840861320495605,0.6946495175361633,1.3709734678268433,0.6989014744758606
25,0.11186560988426208,0.10943292081356049,1.6986708641052246,1.3841270208358765,0.6945108771324158,1.3711038827896118,0.6991268992424011
26,0.11556102335453033,0.10939008742570877,1.5919080972671509,1.3841866254806519,0.6944793462753296,1.3688719272613525,0.6994135975837708
27,0.11805716156959534,0.10934700816869736,1.4579745531082153,1.3841922283172607,0.6944475173950195,1.3682752847671509,0.6997025609016418
28,0.1107320711016655,0.10930352658033371,1.2995115518569946,1.384343147277832,0.6942604780197144,1.367861270904541,0.6998995542526245
29,0.10663292557001114,0.10925976932048798,1.1533246040344238,1.384368658065796,0.694162130355835,1.3670796155929565,0.700101375579834
30,0.10866851359605789,0.1092151626944542,1.019547939300537,1.3846123218536377,0.693938136100769,1.366415023803711,0.7002478837966919
31,0.10920806229114532,0.1091703474521637,0.8418846726417542,1.384724736213684,0.6938422322273254,1.365665316581726,0.700369119644165
32,0.1054593101143837,0.1091257780790329,0.7333245873451233,1.3848719596862793,0.6936668753623962,1.3646514415740967,0.7005212306976318
33,0.11188895255327225,0.1090812236070633,0.6042945384979248,1.3850045204162598,0.6935122609138489,1.3644154071807861,0.7004185318946838
34,0.11480553448200226,0.10903686285018921,0.48240333795547485,1.3851820230484009,0.6933103799819946,1.364976406097412,0.7001321911811829
35,0.10852664709091187,0.10899259895086288,0.41646111011505127,1.3853782415390015,0.6931430101394653,1.3640120029449463,0.6998244524002075
36,0.11388903856277466,0.10894754528999329,0.32229965925216675,1.3854303359985352,0.6930856704711914,1.3641765117645264,0.6993033289909363
37,0.10887563228607178,0.10890258848667145,0.2758145332336426,1.3855457305908203,0.6930525302886963,1.364473819732666,0.6992271542549133
38,0.10766596347093582,0.10885777324438095,0.21754170954227448,1.3855410814285278,0.6930210590362549,1.3658525943756104,0.6986799240112305
39,0.11081728339195251,0.10881280153989792,0.19167691469192505,1.3857442140579224,0.6928853988647461,1.3654613494873047,0.6979591846466064
40,0.11374277621507645,0.10876655578613281,0.17198558151721954,1.3856794834136963,0.6929114460945129,1.3651549816131592,0.6979198455810547
41,0.10612628608942032,0.10871918499469757,0.1113697811961174,1.385786771774292,0.6928545832633972,1.3658274412155151,0.6985992193222046
42,0.11133911460638046,0.10867191106081009,0.11912284791469574,1.3857979774475098,0.6928585767745972,1.3650689125061035,0.6988220810890198
43,0.1063067838549614,0.10862381756305695,0.1355295330286026,1.3857910633087158,0.6928877234458923,1.363910436630249,0.7007112503051758
44,0.11861619353294373,0.10857720673084259,0.062475237995386124,1.385800838470459,0.6929104328155518,1.3630244731903076,0.7013406753540039
45,0.10895589739084244,0.10852977633476257,0.13266342878341675,1.3858693838119507,0.6928680539131165,1.3612303733825684,0.703656017780304
46,0.1139172613620758,0.10848044604063034,0.05523050203919411,1.3858840465545654,0.6928918361663818,1.356387734413147,0.7058895826339722
47,0.11008360236883163,0.10843130946159363,0.0677449107170105,1.3859717845916748,0.6928466558456421,1.3530088663101196,0.7083926796913147
48,0.11298998445272446,0.10838109999895096,0.06983548402786255,1.3859212398529053,0.6928988695144653,1.3508508205413818,0.7103931903839111
49,0.11276078224182129,0.10833189636468887,0.02818644978106022,1.385899543762207,0.69295334815979,1.3472521305084229,0.7118275165557861
50,0.10640677064657211,0.10828454792499542,0.06869141757488251,1.3859381675720215,0.6929433345794678,1.3425034284591675,0.7135560512542725
51,0.11136768758296967,0.10823921114206314,0.044882964342832565,1.3859851360321045,0.6928755044937134,1.346920371055603,0.7068337202072144
52,0.11556404829025269,0.10823535919189453,0.03177114203572273,1.3859580755233765,0.6928436160087585,1.3441641330718994,0.7068180441856384
53,0.11211055517196655,0.10823122411966324,0.028221599757671356,1.3860379457473755,0.6927839517593384,1.3471004962921143,0.7057415843009949
54,0.10185717791318893,0.10822799056768417,0.022554611787199974,1.3859033584594727,0.6929499506950378,1.3455069065093994,0.7066234946250916
55,0.11283579468727112,0.10822350531816483,0.025349589064717293,1.3859589099884033,0.692893385887146,1.345102310180664,0.7046626210212708
56,0.10594332963228226,0.10821986943483353,0.008108287118375301,1.385988712310791,0.6928761005401611,1.3465501070022583,0.7043541073799133
57,0.10588144510984421,0.10821637511253357,0.012068898417055607,1.3859362602233887,0.6928883790969849,1.3458278179168701,0.7035855650901794
58,0.11000674962997437,0.10821197181940079,0.017323577776551247,1.385966420173645,0.6928826570510864,1.348874568939209,0.7025226950645447
59,0.11240074783563614,0.10820835828781128,0.016511710360646248,1.3859480619430542,0.6929010152816772,1.3468029499053955,0.7016008496284485
60,0.10581827163696289,0.10820449143648148,0.00952184572815895,1.385977029800415,0.6928759813308716,1.3529949188232422,0.7011326551437378
61,0.10556101053953171,0.10820033401250839,0.0487101711332798,1.3859126567840576,0.6929120421409607,1.3467694520950317,0.7006615996360779
62,0.10822473466396332,0.10819617658853531,0.012799677439033985,1.3859721422195435,0.6928415298461914,1.3542959690093994,0.6984068155288696
63,0.1071515753865242,0.10819295793771744,0.011835928075015545,1.385942816734314,0.692891001701355,1.352601170539856,0.6984536647796631
64,0.11083235591650009,0.10818881541490555,0.026116404682397842,1.3858916759490967,0.6929234266281128,1.3572359085083008,0.695246696472168
65,0.11648721247911453,0.10818573832511902,0.02033972181379795,1.3858847618103027,0.6929082870483398,1.353574275970459,0.6954217553138733
66,0.10537376254796982,0.10818217694759369,0.026751115918159485,1.385979175567627,0.692888617515564,1.3565571308135986,0.6943953633308411
67,0.10888658463954926,0.10817795246839523,0.01795870251953602,1.386101484298706,0.6928088068962097,1.360429048538208,0.691709578037262
68,0.11549049615859985,0.10817447304725647,0.010434000752866268,1.3859806060791016,0.6928545236587524,1.3625508546829224,0.6900878548622131
69,0.11302695423364639,0.1081712618470192,0.023990755900740623,1.385904312133789,0.6929140090942383,1.364234447479248,0.6890935301780701
70,0.10838630795478821,0.10816782712936401,0.017649125307798386,1.3860290050506592,0.6928215026855469,1.3672258853912354,0.6878894567489624
71,0.1083754301071167,0.10816386342048645,0.006005636882036924,1.3859047889709473,0.6928845643997192,1.3653502464294434,0.6869476437568665
72,0.11569412797689438,0.108160100877285,0.010333316400647163,1.3860496282577515,0.6928900480270386,1.3688266277313232,0.6836646199226379
73,0.10578354448080063,0.10815616697072983,0.010323400609195232,1.385947823524475,0.6929728388786316,1.3717560768127441,0.6834573149681091
74,0.11004790663719177,0.10815270245075226,0.01863517239689827,1.385901927947998,0.692910373210907,1.3701698780059814,0.6817687749862671
75,0.11160280555486679,0.10814860463142395,0.013486016541719437,1.3859872817993164,0.6928972005844116,1.3739869594573975,0.6804792881011963
76,0.10858365893363953,0.1081453412771225,0.06317473948001862,1.3859679698944092,0.6928983926773071,1.3709263801574707,0.6802698969841003
