epoch,Recon_U,Recon_L,SemiSup,Disc_Cat,Gen_Cat,Disc_Sty,Gen_Sty
1,0.11548498272895813,0.11017986387014389,2.3023059368133545,1.386291265487671,0.6933803558349609,1.3857100009918213,0.6932420134544373
2,0.11765032261610031,0.1101750060915947,2.301257371902466,1.3859386444091797,0.6937069296836853,1.385237693786621,0.6935259699821472
3,0.11261805891990662,0.11016576737165451,2.2999300956726074,1.3856940269470215,0.693879246711731,1.3843739032745361,0.6938436031341553
4,0.11076056212186813,0.11015260964632034,2.29740309715271,1.3855046033859253,0.6940644383430481,1.3836289644241333,0.6941500902175903
5,0.1117497906088829,0.11013604700565338,2.2942891120910645,1.3853509426116943,0.6941482424736023,1.3827623128890991,0.6944830417633057
6,0.1098259910941124,0.11011631786823273,2.290234327316284,1.385256052017212,0.6942487955093384,1.3820602893829346,0.6948137283325195
7,0.11320675164461136,0.110093854367733,2.286831855773926,1.3851258754730225,0.6943625211715698,1.3812546730041504,0.6951119303703308
8,0.10853874683380127,0.11006885766983032,2.2820372581481934,1.3850494623184204,0.6944386959075928,1.3806688785552979,0.6953265070915222
9,0.11497456580400467,0.11004164069890976,2.276780605316162,1.3849468231201172,0.6944708228111267,1.3800406455993652,0.6956522464752197
10,0.12045883387327194,0.11001235991716385,2.2716238498687744,1.3848843574523926,0.6945152878761292,1.3793320655822754,0.6959252953529358
11,0.10688047111034393,0.10998108983039856,2.264580726623535,1.3848304748535156,0.6945893168449402,1.3786230087280273,0.6961174607276917
12,0.11411736905574799,0.10994840413331985,2.2582027912139893,1.384728193283081,0.6945841908454895,1.3782804012298584,0.6963923573493958
13,0.11021265387535095,0.10991422832012177,2.250081777572632,1.3846440315246582,0.694642186164856,1.3771511316299438,0.6966814994812012
14,0.1137089729309082,0.1098787784576416,2.2403852939605713,1.3846371173858643,0.6946319341659546,1.376501441001892,0.696961522102356
15,0.11624284833669662,0.10984216630458832,2.22878360748291,1.3845112323760986,0.6946578621864319,1.375572681427002,0.6972535252571106
16,0.11419718712568283,0.10980452597141266,2.2135567665100098,1.3844971656799316,0.694701075553894,1.3754316568374634,0.6974899172782898
17,0.10912209004163742,0.10976596176624298,2.19655442237854,1.3843998908996582,0.6947411894798279,1.3742330074310303,0.6977352499961853
18,0.11421578377485275,0.10972669720649719,2.1784780025482178,1.3843753337860107,0.6947333216667175,1.3732013702392578,0.6980506777763367
19,0.11312855035066605,0.1096867248415947,2.1519885063171387,1.38429594039917,0.6947376132011414,1.3728746175765991,0.6983712315559387
20,0.10938023030757904,0.10964611917734146,2.12375545501709,1.3842663764953613,0.6947445273399353,1.3722727298736572,0.6986854672431946
21,0.11836263537406921,0.10960497707128525,2.085691452026367,1.3842582702636719,0.6947239637374878,1.3718042373657227,0.6989709138870239
22,0.1110144630074501,0.10956309735774994,2.034677743911743,1.384220838546753,0.6947184801101685,1.3711564540863037,0.6992385983467102
23,0.11201202124357224,0.10952058434486389,1.9641942977905273,1.3841009140014648,0.6947035789489746,1.3699431419372559,0.6995242238044739
24,0.10299079865217209,0.10947791486978531,1.8811513185501099,1.3841538429260254,0.6946700811386108,1.3684823513031006,0.6998670697212219
25,0.10985717922449112,0.10943516343832016,1.7935343980789185,1.3841521739959717,0.6946107149124146,1.3678405284881592,0.7001646757125854
26,0.10821162164211273,0.10939241200685501,1.6901546716690063,1.3841594457626343,0.6945905685424805,1.3667492866516113,0.7005335688591003
27,0.11387433856725693,0.10934941470623016,1.5679529905319214,1.3843066692352295,0.6944416761398315,1.3664478063583374,0.7007864117622375
28,0.11281591653823853,0.1093064695596695,1.4314252138137817,1.3843812942504883,0.6943228840827942,1.3644068241119385,0.7010365128517151
29,0.1122872605919838,0.10926346480846405,1.268799901008606,1.3844647407531738,0.6941949129104614,1.3643007278442383,0.7012866735458374
30,0.11650385707616806,0.10922057181596756,1.1271356344223022,1.384657859802246,0.6939957141876221,1.36399245262146,0.7014672756195068
31,0.11669094860553741,0.10917763411998749,0.9669292569160461,1.3846502304077148,0.6939276456832886,1.3633394241333008,0.7015847563743591
32,0.1174725815653801,0.1091349720954895,0.8309034109115601,1.3847589492797852,0.6937575936317444,1.3617498874664307,0.7016444802284241
33,0.11479268223047256,0.10909213125705719,0.6867014169692993,1.3849494457244873,0.6936512589454651,1.3622713088989258,0.7012702822685242
34,0.11238537728786469,0.1090492233633995,0.5666552186012268,1.3850743770599365,0.6935087442398071,1.3626880645751953,0.7007997035980225
35,0.11254142969846725,0.10900663584470749,0.4860477149486542,1.3851611614227295,0.6933930516242981,1.3629207611083984,0.7000410556793213
36,0.10758736729621887,0.10896419733762741,0.41005009412765503,1.3853819370269775,0.6932199001312256,1.3632111549377441,0.6994847655296326
37,0.11422983556985855,0.10892181098461151,0.3751162588596344,1.3854202032089233,0.6931758522987366,1.3652716875076294,0.6977392435073853
38,0.10578011721372604,0.10888054966926575,0.3184256851673126,1.3854905366897583,0.6930887699127197,1.3653478622436523,0.6971966624259949
39,0.11086668819189072,0.10883910953998566,0.21653394401073456,1.3857061862945557,0.6929700970649719,1.3671085834503174,0.6963488459587097
40,0.10624036937952042,0.10879738628864288,0.20127159357070923,1.3855881690979004,0.6930590867996216,1.3664782047271729,0.6968196034431458
41,0.11356684565544128,0.10875621438026428,0.17350924015045166,1.3858270645141602,0.6929066181182861,1.367692470550537,0.6971645951271057
