epoch,recon_loss,semi_supervised_loss,disc_cat_loss,gen_cat_loss,disc_style_loss,gen_style_loss
1,0.06542044471949339,3.493348443031311,0.1614546349493903,7.889670407235623,0.22904533303994684,5.122800044953823
2,0.055531778380274774,4.07629239988327,0.10611295241257176,7.984123495101929,0.10467760421771527,8.044884908676147
3,0.05322544150054455,4.550912268161774,0.10289098970778286,8.608517797470093,0.07003848827974435,9.078376289367675
4,0.046381645180284974,4.7100593028068545,0.0996892626117915,9.946318921089173,0.05752249818034761,8.144792907714844
5,0.04479875505715609,4.582018859386444,0.08216356335114687,10.081226565361023,0.0815552263498539,7.619242257118225
6,0.04412556229531765,4.422052968978882,0.08347291133645922,9.808720239639282,0.09481513056368567,7.100511186599731
7,0.04401207050681114,4.367667155265808,0.07684854620415717,9.928943195343017,0.13018949513042752,8.225017468929291
8,0.0420670415610075,4.49639381313324,0.0911774967899546,9.845814741134644,0.10507949473615735,6.919293882369995
9,0.04149873227626085,3.9125578441619875,0.23606536050140858,9.8734161567688,0.17375449083093553,7.376862445831299
10,0.040081427119672296,2.940266481399536,0.4762796494960785,8.258715245246886,0.24364117390289902,6.274792718887329
11,0.039237229496240617,2.727263710975647,0.6165044351816177,7.9829677295684816,0.29761291659623385,5.572376864910126
12,0.03803313479572534,2.783521201133728,0.6188699938654899,7.524447256088257,0.38870038893818853,4.7941169610023495
13,0.03758250301331282,2.7794829545021056,0.6040322577953339,8.43140057182312,0.44296656420826913,4.220367753982544
14,0.0371331803612411,2.6565801103115083,0.5923158264756203,8.516074014663696,0.39755058781802655,3.6800769419670103
15,0.03711505264788866,2.659262301683426,0.6437712498307228,8.956185224533082,0.490779784232378,3.5502557258605956
16,0.03759519612789154,2.2000881922245026,0.7494643083810806,9.040716320991516,0.512755765914917,3.350970211982727
17,0.03729815750569105,2.042048803806305,0.7266301180124283,8.659309700012207,0.4390784382224083,3.2556627674102785
18,0.03748514700680971,2.0009893107414247,0.7193595578670502,8.618906960487365,0.5185810990929604,3.2065109646320344
19,0.037376829877495764,1.9367483384609223,0.7089572672843933,8.592234628677367,0.5338822651207447,3.080079947710037
20,0.0373181269839406,1.857083063006401,0.7386556941270829,8.632558274269105,0.534219124853611,3.0150388553142546
21,0.037088691793382166,1.5244897556304933,0.8196852371692658,8.262749191284179,0.5828638483285904,2.805684646368027
22,0.037082211639732125,1.4825556042194366,0.8090921107530594,8.0180452876091,0.6127239618003368,2.683806339263916
23,0.03703568632155657,1.4596829038858414,0.8105935733318329,7.937839438438416,0.6181498492360115,2.7016771709918976
24,0.03710151405632496,1.412569211602211,0.8027334831953049,7.893732375144959,0.656667018711567,2.5825622279644014
25,0.03674673293530941,1.384038906931877,0.8026675351858139,7.661569007873535,0.6798541432619095,2.3165135793685914
26,0.036940204165875914,1.3825606446266174,0.8057736612558365,7.745950637817383,0.7234622476100921,2.3732063608169556
27,0.03697925988584757,1.3799680881500245,0.800295556306839,7.678757735252381,0.7592790920734406,2.253089625120163
28,0.03688143837451935,1.3581727774739265,0.8011200488805771,7.529593596458435,0.7604375385046005,2.1598336560726166
29,0.036950829714536663,1.3670379549264908,0.7918942633867264,7.512464118003845,0.7736883409619332,2.1529762291908265
30,0.03675394824147225,1.357968488097191,0.8011832580566406,7.23389536857605,0.8579956424236298,1.9281186366081238
31,0.036719955265522006,1.350320219516754,0.8131918287277222,7.0143582611083986,0.8209310879707337,1.9411301865577697
32,0.03682402251660824,1.3593386673927308,0.8186554743051528,6.861420906066894,0.8647531757354736,1.8424262461662293
33,0.03663742366433144,1.3676228686571121,0.8221666842699051,6.616488466262817,0.8864542920589447,1.8348562183380126
34,0.03681747568398714,1.3518927097320557,0.8210220942497254,6.5098608140945435,0.9114542322158814,1.6779220468997955
35,0.03682264874130487,1.3260413609743118,0.7969670494794846,6.665741632461548,0.9540705733299255,1.5900552030801773
36,0.03696732242405414,1.3475298981666566,0.8204929853677749,6.3505298595428465,0.9316130854487419,1.712828646659851
37,0.0365869150608778,1.3431952574253083,0.8217766411304473,6.223523915290833,0.9577129843235016,1.4848048384189605
38,0.037019348829984665,1.36399185526371,0.8316536883115768,5.932499427318573,1.0282553979158402,1.5078287663459777
39,0.03658397836238146,1.3687555061578751,0.8336466742753983,5.836344596385956,1.0500079268217086,1.4145544925928115
40,0.03674012393504381,1.3454404987692834,0.8075287700891495,5.935772395610809,1.0090835719108582,1.4201786065101623
41,0.03675776049122214,1.3795493973493576,0.8380500887632369,5.752303861141205,1.042350225687027,1.4150037959814072
42,0.03676268929243088,1.3891617802381515,0.837360495686531,5.638536979675293,1.0346079701185227,1.3357414861917496
43,0.036561503533273934,1.368710430264473,0.8237397955656052,5.546261412143707,1.0985173012018203,1.2526608656644822
44,0.0364532560184598,1.3924465461969375,0.8450268021821976,5.386161275386811,1.065154594182968,1.2995969349145888
45,0.03684125302731991,1.4041893726587296,0.8332888206243515,5.2859771132469175,1.081544401049614,1.297177084684372
46,0.036618161998689176,1.3910524175167083,0.8309265196323394,5.225938882827759,1.083787909269333,1.2478746193647385
47,0.036809784941375254,1.3927454804182053,0.8464102468490601,5.17017373085022,1.0640003443956376,1.3091155687570573
48,0.036722595609724525,1.4089000380039216,0.8568957833051681,5.0800462565422055,1.1118239631652833,1.2557054448127747
49,0.03652972116693854,1.393241651237011,0.8584786053895951,4.9022469902038575,1.1246461437940598,1.125093973517418
50,0.03676715114712715,1.4155343359708785,0.8571955373287201,4.9638476910591125,1.13026728451252,1.222103358387947
51,0.03557390573620796,1.349087141752243,0.8572394232749939,4.840548166751861,1.1389125326871872,1.1525356569290162
52,0.03536729067191482,1.4129067512750626,0.8869403442144393,4.763367803573608,1.1091668237447738,1.1454901472330092
53,0.0354783483184874,1.4312384700775147,0.8848701421022415,4.691491127490997,1.0968084828853608,1.08890351998806
54,0.03536092165485025,1.3768181817531586,0.8573423970937729,5.015823444843292,1.061879373550415,1.147697060585022
55,0.035470239862799645,1.392035208106041,0.8530362001657485,5.134785432815551,1.0420524876117707,1.2922941248416902
56,0.03553625033795833,1.3722686097621917,0.8469136414527894,5.170230145454407,1.0860579530000687,1.247012321949005
57,0.035555262811481955,1.3469179745912552,0.8409634922742844,5.277259998321533,1.0588760719299317,1.1669792983531952
58,0.03547882973030209,1.3782701944112778,0.8576440982818604,5.284089532852173,1.0644610551595688,1.1937100607156754
59,0.03543147613853216,1.3543338050842286,0.8470143684148789,5.542133251190186,1.0500488948822022,1.2507155313491822
60,0.03548585280030966,1.3956262859106063,0.859328787446022,5.463926932811737,1.0761683357954026,1.1892956184148789
61,0.035528933234512804,1.4146216132640839,0.861655347108841,5.423136474132538,1.061820198059082,1.3116107366085052
62,0.035571231115609406,1.3953337713479996,0.8601330996751785,5.585745619297027,0.9537742421627045,1.3261680290699005
63,0.035503727622330186,1.3906008208990097,0.8581976462602615,5.609244693279266,0.9994927008152008,1.3113674435615539
64,0.0355111436881125,1.4192839263677597,0.8554322335720063,5.714536335945129,1.005960272192955,1.389774577856064
65,0.0353415075391531,1.4524660676121712,0.863328268289566,5.795320470809936,0.9991048045158386,1.3435986950397492
66,0.03528861257061362,1.4452850425839423,0.8583101986646652,5.879692197799683,0.9559154022932053,1.3419670042991638
67,0.035450517442077396,1.4262241922616958,0.8589765212535858,5.893234576702118,0.9842436114549636,1.4207567343711853
68,0.03528840957209468,1.4259400574564933,0.8596523321866989,5.962920013427734,0.9580997190475464,1.3917095091342926
69,0.0354327464401722,1.4474487245082854,0.8626718504428863,6.0071521325111386,0.9763678478002549,1.3953183619976044
70,0.0353553862310946,1.4246794390678406,0.8534556893110276,6.160343622207642,0.9762650114297867,1.4236398642063142
71,0.03525213954597711,1.4605304828882217,0.8737530190944671,6.027519617080689,1.0404691615104675,1.2903874745368957
72,0.035254113480448726,1.450001160621643,0.8655945039987564,6.059938877105713,0.9880148403644562,1.2896926679611207
73,0.03525715738907456,1.4759360876083374,0.8768817609548569,6.103743612289429,1.0148371906280518,1.3515013267993927
74,0.03537043755874038,1.4759657801389694,0.864201168179512,6.285142102241516,0.9785777316093445,1.3553099858760833
75,0.035305803392082453,1.4779429780244828,0.8654267466068268,6.218855981826782,1.0365362462997436,1.3570416476726532
76,0.03542040218785405,1.4743065003156661,0.8582941813468933,6.285841336250305,1.0101958606243133,1.3477696521282196
77,0.03554925559088588,1.4332461465597153,0.8360906487703323,6.532833133220673,1.0142315485477447,1.421620569229126
78,0.03541137343645096,1.4219651756286622,0.8354999798536301,6.709309565544128,0.9672379860877991,1.439353278398514
79,0.03535146341845393,1.4079722963571548,0.8187165193557739,6.946949758529663,0.9753228285312653,1.389137868642807
80,0.035405238792300224,1.444001051902771,0.8279407359361649,6.8609427080154415,0.9224232881069183,1.4789252336025238
81,0.0352780842371285,1.459851721048355,0.8327253605127335,6.813016832351685,0.9461277619600296,1.4668847086429595
82,0.035479779954999686,1.4492605094909667,0.8408929318189621,6.832868263244629,1.0280979611873626,1.4194030804634095
83,0.03544034368172288,1.4666038603782654,0.8502358348369599,6.807281439781189,0.9719092754125596,1.5134827401638031
84,0.035329665031284097,1.4694674360752105,0.8473191941976548,6.909846806526184,0.9598784818649292,1.4432137901782989
85,0.03521497520804405,1.4942503868341446,0.8381246203184127,6.951614822387695,0.9749264795780181,1.3686765077114105
86,0.0351966402195394,1.481156247496605,0.834043249964714,6.996602408409118,0.8779670090675354,1.4940801551342011
87,0.03541131055355072,1.4679611983299254,0.8240882155895233,7.089781783103943,0.9663967572450638,1.4641770215034484
88,0.03525050744041801,1.4697350101470947,0.8426522295475006,7.024795903205872,1.0061778312921523,1.3515861399173736
89,0.03523445273935795,1.4799013072252274,0.8380879608392715,6.987392305374145,1.00086618745327,1.3724824020862578
90,0.03539158906787634,1.4727605724334716,0.8335910860300064,7.050484973907471,1.0327416390180588,1.3626682732105255
91,0.035260737303644415,1.4618123795986175,0.8162878196239471,7.168265952110291,0.9994188839197159,1.371671665430069
92,0.035310597371309996,1.471198225736618,0.8314129791259766,7.2092449617385865,0.9320132818222046,1.5156146795749665
93,0.03504038742557168,1.4369086612462998,0.8242498642206192,7.329530652999878,0.9806467951536179,1.3268934488296509
94,0.0350559912994504,1.4663730721473693,0.8384158157110214,7.198542935371399,0.9170978450775147,1.450223294019699
95,0.035185841381549836,1.4789251096248626,0.8313453859090805,7.270352761268616,0.9731262474060058,1.4281368167400361
96,0.03535889592766762,1.4637898767590523,0.8339071561098099,7.396013627052307,0.9982640360593795,1.4488530728816986
97,0.03513406727090478,1.456279090166092,0.8440679911375045,7.178580228805542,0.988688662648201,1.370555805683136
98,0.03498459715023637,1.470399142384529,0.8431389956474304,7.31019375371933,0.9525066281557083,1.432258003473282
99,0.03517219956219196,1.4805444116592408,0.8425907220840454,7.423142979621887,0.9934057745933532,1.5064893152713776
100,0.03515710301324725,1.4620619928836822,0.8341124585866928,7.434082608222962,0.9657868683338166,1.451226039648056
101,0.03531535436585546,1.476686480641365,0.847360124707222,7.438547925949097,0.9900914182662964,1.451250937461853
102,0.03528735258802772,1.4388686355352402,0.8255658550262451,7.51018149471283,0.9698279662132263,1.4418372650146485
103,0.035253444124013184,1.4960389940738679,0.8376183363199234,7.357279374122619,0.9663195407390595,1.4527346806526185
104,0.03548815677314997,1.468753920674324,0.838567587018013,7.385901762008667,1.0599798703193664,1.3926833953857423
105,0.03519022074341774,1.4266801846027375,0.8107697348594666,7.670223944664001,0.9395314718484878,1.4766229093074799
106,0.03494329698756337,1.4360959748625755,0.8169069027900696,7.669482105255127,0.9389780886173248,1.4215196964740753
107,0.03505911799520254,1.5093040786981582,0.8470501190423966,7.425653380393982,0.9915963902473449,1.4038788092136383
108,0.035153081741184,1.4771856995821,0.8368553822040558,7.428483284950256,0.9763316053152085,1.394667117357254
109,0.035229572106152775,1.4526970508098602,0.8237281626462937,7.7082441625595095,1.036426162838936,1.4267145881652832
110,0.035174547892063854,1.459468511581421,0.8323982710838318,7.56110830783844,0.9607997567653656,1.474307906150818
111,0.03519876816496253,1.4969622247219085,0.841650654911995,7.569020203590393,0.9184411226511001,1.643109846830368
112,0.03508171644434333,1.5250581014156341,0.8559273515939713,7.4743283166885375,0.9995796493291855,1.312392760515213
113,0.0352066089771688,1.4934712858200074,0.8441743862628937,7.552672859191895,1.0627095305919647,1.359294785261154
114,0.03512370565161109,1.4663956882953644,0.8393195474147797,7.6941584186553955,0.9935379148721695,1.3849483020305633
115,0.03502598543092608,1.4907009578943253,0.8538523415327072,7.668235869407654,0.9953648846149444,1.376959271669388
116,0.0351591638289392,1.506157508969307,0.8651938189268112,7.688382048606872,0.9829505445957184,1.476498057603836
117,0.03523042743653059,1.5036660102605819,0.8568528016805649,7.676604131698609,1.0357917226552964,1.3027355778217315
118,0.03521922047436237,1.5149381412267684,0.8540970561504364,7.627441365242005,1.0054237518310547,1.3541989769935607
119,0.0353596679084003,1.473644762158394,0.8281068259477615,7.6814070911407475,1.0497340908050536,1.386489633321762
120,0.03518491154536605,1.4478062589168548,0.8284863511323929,7.835736420631409,1.015157264113426,1.3525757222175598
121,0.03535507936030626,1.4898577071428298,0.8365534540414811,7.7276459941864015,1.037268256187439,1.4014606490135193
122,0.035314860239624976,1.505367581129074,0.832367591381073,7.800432459831238,1.0369340690374373,1.4124095475673675
123,0.03528388307243586,1.5158679399490356,0.8551861143112183,7.720426730155944,1.0055887504816055,1.4445122766494751
124,0.03513549577817321,1.4932912551760673,0.853189148068428,7.768586977005005,0.9807872886657715,1.4128928172588349
125,0.035135776817798614,1.4794210158586503,0.8448242149353027,7.880627811431885,1.0403208885192872,1.333362075328827
126,0.035010525733232496,1.4693614021539687,0.8373692299127579,7.91969650554657,0.9800492117404938,1.3776257209777831
127,0.03506718533858657,1.5184266035556793,0.8419960676431656,7.767434968948364,1.0589875977039338,1.419104605436325
128,0.035150103829801084,1.468872012615204,0.8293811359405517,7.975991124153137,1.0434090762138366,1.460433402299881
129,0.03496905365586281,1.4796123647689818,0.8385044932365417,7.9056769361495975,0.9814710737466812,1.4158947451114654
130,0.03497657386958599,1.4801930012702942,0.8403176012039184,7.911891345977783,0.9701179622411727,1.3729926285743714
131,0.035253785479813816,1.4927544136047364,0.8410612127780914,7.867222599029541,0.9504841769933701,1.529248907804489
132,0.03506252795830369,1.5037187407016754,0.8543255870342255,7.76588924407959,1.0128916033506394,1.395902093887329
133,0.03504048971831798,1.5641378965377808,0.8701657247543335,7.503163159370422,1.007318305015564,1.4041417224407196
134,0.03511631151661277,1.5270801943540573,0.8504202629327774,7.678290487289429,0.9953345888853073,1.4483339233398438
135,0.0350785290338099,1.5402699728012086,0.8430906955003739,7.807218961715698,0.9786243283748627,1.446119994044304
136,0.03535165230184793,1.5300628148317337,0.8359862507581711,7.891382252693176,1.024347860455513,1.4740231537818909
137,0.035057634711265565,1.4911035734415055,0.8246946523189544,8.056775447845459,1.0488367770910263,1.2754073638916015
138,0.035092674653977154,1.5257165267467498,0.8328354436159134,8.001829139709473,1.0205963364839554,1.349169362783432
139,0.03540767610818148,1.4915329203009606,0.8230541800260543,8.212782886505128,1.0337912992238998,1.3456867315769196
140,0.03544868807122111,1.474112027168274,0.8038707463741303,8.346708529472352,1.0241896331310272,1.3928756681680678
141,0.0351731422804296,1.484110607981682,0.817810117483139,8.169707159042359,1.0710793689489364,1.2856455209255218
142,0.03517462293431163,1.4783516824245453,0.8088414586782455,8.239824193954467,1.0908249926567077,1.2637418674230576
