Epoch,Recon Loss,Disc Loss,Gen Loss
1,0.20444821168979008,80.39853224257628,56.70332605838776
2,0.20423160076141358,1.3862951580683391,0.6931467880805333
3,0.20414531054596105,1.3862943649291992,0.6931472398837407
4,0.20418168758352598,1.3862943649291992,0.6931472420692444
5,0.20415473870933057,1.3862943649291992,0.6931472420692444
6,0.2042318417628606,1.3862943649291992,0.6931472420692444
7,0.20548902235925198,1.3862943649291992,0.6931472420692444
8,0.20990044683218,1.3862943649291992,0.6931472420692444
9,0.2098397745937109,1.3862943649291992,0.6931472420692444
10,0.20984267753859362,1.3862943649291992,0.6931472420692444
11,0.20980514593422414,1.3862943649291992,0.6931472420692444
12,0.20975867860019207,1.3862943649291992,0.6931472420692444
13,0.20984655079742273,1.3862943649291992,0.6931472420692444
14,0.20991920091211796,1.3862943649291992,0.6931472420692444
15,0.2098802103847265,1.3862943649291992,0.6931472420692444
16,0.2098775159815947,1.3862943649291992,0.6931472420692444
17,0.20989683024585248,1.3862943649291992,0.6931472420692444
18,0.2098294208943844,1.3862943649291992,0.6931472420692444
19,0.20989221170544625,1.3862943649291992,0.6931472420692444
20,0.20983135578533013,1.3862943649291992,0.6931472420692444
21,0.20983349132041137,1.3862943649291992,0.6931472420692444
22,0.20987410999834538,1.3862943649291992,0.6931472420692444
23,0.20987374181548754,1.3862943649291992,0.6931472420692444
24,0.20989685252308846,1.3862943649291992,0.6931472420692444
25,0.2098694946616888,1.3862943649291992,0.6931472420692444
26,0.20984467841684817,1.3862943649291992,0.6931472420692444
1,0.1489317840586106,0.9035425148842235,3.621986772194505
2,0.1300520671904087,3.1655923854808012,3.7680969936400652
3,0.12213566770156224,2.103055964037776,1.8655405340592066
4,0.11954948473721742,2.4689790066579977,1.9435492723186811
5,0.11593474024285873,1.7864761270085971,1.3608777751525243
6,0.11371039063980182,1.688506937523683,1.4308692107101282
7,0.11270700483272474,1.4827735041578611,1.4870365033547084
8,0.11231073184559742,1.3122700010240078,1.6934702919920286
9,0.11176393297811349,1.3992317544917265,1.6083348682522773
10,0.11001570956160625,1.303860592842102,1.5036146942774455
11,0.1099927597368757,1.4010517366727193,1.55786055992047
12,0.10844519230226676,1.279287093579769,1.3351433354616165
13,0.10743996108571688,1.272210359374682,1.3053456532458465
14,0.10723502520471812,1.2399453691641489,1.2949848312139511
15,0.10555660977959633,1.2977542023857433,1.0987386419375738
16,0.1048172835757335,1.3135856314500174,0.9470827612280845
17,0.10382885089764993,1.36305948416392,0.8363229781389236
18,0.103247920597593,1.3850986321767171,0.7617890105644862
19,0.10279726445674896,1.3752399454514186,0.7377403384447098
20,0.10266796515633662,1.3796684898932774,0.7328677251935005
21,0.10210430230945348,1.3875368253389995,0.7257307580113411
22,0.10171158959468206,1.3836969351768493,0.7063555125395456
23,0.1014909753575921,1.3875093332926431,0.7053559906284015
24,0.10167042173445225,1.387885465224584,0.7033248084783554
25,0.10117948345839978,1.3895853610833486,0.7014868357777595
26,0.10074849663923184,1.386561613281568,0.6973847790559133
27,0.10062393203377723,1.3870368359486263,0.6953851067026456
28,0.10195626885940631,1.3983017281691232,0.7111179584264755
29,0.10040657135347525,1.3869072781006495,0.6958160156011581
30,0.10001574289053679,1.3869633764028548,0.6939237772425015
