Epoch,Recon Loss,Disc Loss,Gen Loss
1,0.14839456838866075,0.8794276682008058,3.511047898332278
2,0.13045226773868004,1.919219242806236,3.202059547950824
3,0.12272527649998664,2.3931309679647286,2.6729092396299046
4,0.11806990447143714,1.957728397399187,1.9764809716741245
5,0.11527601840595404,1.5901203016440073,1.7689258314669132
6,0.11471243444830179,1.6380589248736699,2.015296203692754
7,0.11324915047734976,1.4192012524604798,1.7770785163839657
8,0.1118402437493205,1.286622175971667,1.4720952413479487
9,0.11052541926503182,1.300633174777031,1.4095531449715297
10,0.10911482804765305,1.3072912666698298,1.254368265370528
11,0.10753331734488408,1.3462083135048548,1.0390747191508611
12,0.10562445215880871,1.3727616065740584,0.897116560737292
13,0.10469654890398185,1.3634087269504864,0.8262427751223246
14,0.10367728163798651,1.3839603179693223,0.7490333188573519
15,0.10339945284028848,1.3876185741027196,0.7183959013223649
16,0.1034321462487181,1.3864575107892354,0.7117229887843132
17,0.10301275447010994,1.387794165412585,0.7196483142177263
18,0.10256518565118312,1.3881749419371288,0.7275446624557177
19,0.10189500657220682,1.3869245382150015,0.7007674904664357
20,0.10329940776030222,1.3910962128639222,0.7298054216305415
21,0.10137769841899474,1.3870237813393276,0.6999184986948968
22,0.10160272238155206,1.3899501820405324,0.7030520272254944
23,0.10121494505554438,1.3890752663215002,0.701626125574112
24,0.10061064106722672,1.3868285042047501,0.6946864872177442
25,0.10128999053190152,1.389952026605606,0.6980083932479223
26,0.10123093534260988,1.3893093041578928,0.6979632837573687
27,0.10605504510303339,1.371969200472037,0.7400536107520262
28,0.10333234777053198,1.3387329187989234,0.7823345353205998
29,0.1007404287904501,1.3875281908114752,0.7069617196917534
30,0.10000362131744624,1.3868870097398758,0.6944920868674914
31,0.09987876591583093,1.3869689981142679,0.6945700523257256
32,0.09950164082149665,1.3862932684024174,0.6933705804745356
33,0.10077392032990853,1.3921225434541702,0.6960578107833862
34,0.1048369037732482,1.4818730813264847,0.8224489158267776
35,0.10107812248170375,1.397922742565473,0.7435054084658623
36,0.09954590955128273,1.386333924929301,0.6975429553786914
37,0.09919535988320907,1.3863088748852412,0.6933042753736178
38,0.09898042776932318,1.386296767195066,0.6931477227807045
39,0.09882174642135699,1.386283934911092,0.6931397274136544
40,0.0987317302202185,1.3863720959424972,0.6931565961241722
41,0.09863820491979519,1.3862929717699686,0.6931501803795497
42,0.09848645584036907,1.3863029813766479,0.6931433476010959
1,0.06057610511779785,0.3603109666472301,4.913788758466641
2,0.04254599301144481,0.332417403512906,6.085376749237378
3,0.03637469383267065,0.17254480368612954,5.714289455016454
4,0.034313575758909184,0.3027794991949728,7.308803364435832
5,0.032119569753607115,0.3783353873707044,9.259735870758693
6,0.030755925420671702,0.4592560498121505,9.728416372934976
7,0.02852384666601817,0.4973377846569444,9.547280174891155
8,0.027641428150236607,0.3951558579604413,9.436233154932658
9,0.025882855498542388,0.35373072805504,9.042331442038218
10,0.02540061604231596,0.4302248931711074,7.974989808400472
11,0.024970690549040834,0.43720119215082376,6.929110854069392
12,0.02381555293376247,0.3704347214847803,5.259621216456096
13,0.02351453130754332,0.3422737707135578,4.90843186100324
14,0.023462759104246896,0.32609792376247543,4.552728627522787
15,0.023520395113155245,0.3962919923166434,3.9731536638736724
16,0.023705866054321328,0.3751833865667383,3.8940124150117237
17,0.023828839336832365,0.42367845579981805,3.7719584925969443
18,0.023700999862824878,0.44429676291843256,3.546989607810974
19,0.023574103318775692,0.430738245571653,3.4687513919671376
20,0.02379885488189757,0.5304433086017768,3.3252235782146453
21,0.023914286745712162,0.5335381441563368,3.1905831042925517
22,0.02376162853712837,0.5984632060925166,3.0107197481393815
23,0.023548677964136004,0.5868768367171288,2.940144342581431
24,0.023654026423270504,0.6289820823073388,2.8603218982617062
25,0.023822059084971745,0.6233692224820455,2.859935674269994
26,0.023662490081042053,0.6779191719492277,2.63040684401989
27,0.023728831618403393,0.6983876653512319,2.707686320344607
28,0.023662895566473406,0.6558991177380085,2.558833417892456
29,0.023456614948809146,0.7527077653010686,2.372601199746132
30,0.0232837791989247,0.735534255305926,2.3915848153829575
31,0.023355488100399575,0.8078162889182567,2.262491601506869
32,0.02337157160975039,0.7890721325576305,2.306880738536517
33,0.023278709681083757,0.8129963358243306,2.111876939535141
34,0.02327264721194903,0.8282923431694508,2.0808899172147117
35,0.023286205322171252,0.8524469352761904,2.07227927784125
36,0.02318420966466268,0.8135373921692372,2.070178383986155
37,0.02308860342639188,0.8391031460960706,2.019554337859154
38,0.023138246011609832,0.8968109651406606,1.8819987336794535
39,0.022995432124783596,0.8674425211548805,1.803649768034617
40,0.023008245170737306,0.9377376412351927,1.8016195084651312
41,0.023103430969640612,0.9377817717194558,1.7830878490209578
42,0.023152382348974546,0.9515792602300643,1.6867927686373392
43,0.023328767015288274,0.9672648716966311,1.7442805379629136
44,0.023588644821817675,0.9669048760831356,1.762545076608658
45,0.022968190362056096,0.9442385085423788,1.6200670965512594
46,0.023108094958588482,0.980606681406498,1.6267021395762762
47,0.023250030238802233,1.0015434816479682,1.598929491440455
48,0.022903849029292662,1.001410480539004,1.5626598357160886
49,0.02292926949138443,1.0136637429396311,1.465404482881228
50,0.02299339694281419,1.0219996125499407,1.4996811175346374
51,0.021685533626005053,0.8769382822513581,1.4195124024152757
52,0.021682476649681728,0.8556849184632301,1.63991837143898
53,0.021572212365766365,0.8559144694606463,1.701111800869306
54,0.021524475266536076,0.9666207315524419,1.5448345373074213
55,0.021270024897530673,0.8786837143699328,1.573471498688062
56,0.021429756671811143,0.8369502747058868,1.7813759332895278
57,0.021284196926280856,0.9696653605500857,1.5706675165891648
58,0.02123560360011955,0.9054488095641137,1.6100236519177755
59,0.021421835931638877,0.8697328411539396,1.751706146200498
60,0.021273554554209113,0.885980990032355,1.6900375910600027
61,0.02118511974811554,0.9017434758941333,1.6557897853851318
62,0.021193713496128717,0.9025320166349411,1.633850289185842
63,0.021266205757856368,0.8336238608757655,1.6486942573388417
64,0.021300187396506468,0.8695759913325309,1.7566314083337784
65,0.02115469508183499,0.8956205119689306,1.6279937102397284
66,0.021039812186112006,0.9099806071321169,1.5817204201221466
67,0.021041737521688142,0.9242481871445973,1.6230856243769327
68,0.021128546033675474,0.8766220846772194,1.6510348065694174
69,0.02121729778436323,0.8902172189950943,1.6422492877642314
70,0.021198082407936455,0.8565340811014175,1.6833266991376876
71,0.021208206989491978,0.8579023153583208,1.6880112461249033
72,0.021210700146233042,0.9355079442262649,1.5995438156525295
73,0.02131457962716619,0.9080375529328982,1.657954187989235
74,0.02126394457494219,0.9266704368591309,1.6631813740730286
75,0.02110458690983554,0.9651107519865036,1.5737088644504547
76,0.021102940179407597,0.8976879513263702,1.5934988792737326
77,0.02112321830354631,0.9177891225616137,1.6059880073865254
78,0.021080948477610946,0.8867939818898837,1.6106015570958456
79,0.021080195584023992,0.9228147563338279,1.6008572183052698
80,0.02111493661378821,0.9347830777366956,1.629160960117976
81,0.02096951977039377,0.9076864764094352,1.6236424632867177
82,0.021038323094447454,0.9142410815755526,1.6001707555850346
83,0.021041263282919925,0.9106129316488901,1.6298472028970719
84,0.02125540184167524,0.9513837019602458,1.6765009021759034
85,0.02104147046804428,0.9084757996598879,1.6190013559659322
86,0.021070665741960207,0.9534281757473946,1.5518879228830338
87,0.02094221576737861,0.9227870410680771,1.5763668831189472
88,0.02103160336924096,0.9373963712652524,1.5520394545793534
89,0.021158130454520384,0.927578415175279,1.6074438647429148
90,0.021182034534091752,0.9542622423171997,1.5240564793348312
91,0.02106769932123522,0.9716838293274244,1.536957778731982
92,0.021092608760421475,0.9561283221840858,1.5019510169823964
93,0.021048416160047056,0.9749998213847478,1.4891851810614267
94,0.02103203650874396,0.9591925097505252,1.541583000421524
95,0.020994792642692724,0.9160001286864281,1.6196124509970347
96,0.020962435224403938,0.9682003485163053,1.595427565574646
97,0.020915190459539493,0.9067309999465942,1.568169484337171
98,0.020970658014218012,0.9074148695667584,1.6620907751719156
99,0.020897523881867528,0.9120595523715019,1.6128459670146307
100,0.020892428026224177,0.9535703985889753,1.5478748790423076
101,0.020972653919210035,0.9424630668759346,1.5366555519898732
102,0.02115107567049563,0.9608728991945584,1.5969469265143077
103,0.020957657989735406,0.9215040471156438,1.5341509079933167
104,0.02111702353383104,0.9486582750082015,1.623998102347056
105,0.02098127285639445,0.942162115474542,1.6185755028327307
106,0.020969276387865346,0.8782522001862526,1.622998100121816
107,0.020990836980442205,0.9713246057430903,1.6571627827485402
108,0.02101291237398982,0.91075397392114,1.72527259071668
109,0.020886180667827527,0.9107174021999042,1.6422221809625626
110,0.02097199553002914,0.8464068167408307,1.7257652076085408
111,0.02105726464651525,0.9581628310680389,1.6435804039239883
112,0.020732573562612135,0.906680235962073,1.616792133251826
113,0.020796569840361673,0.9426030165950458,1.6129040871063869
114,0.020917297024279833,0.9174559920032819,1.649173126022021
115,0.02092154915444553,0.9081287338336309,1.6754877094427745
116,0.02084067726197342,0.9422094727555911,1.57050839304924
117,0.020852128708114228,0.9045290697614352,1.6290563114484151
118,0.021050677209471663,0.8928033182024956,1.7737118434906005
119,0.02093926119307677,0.9473907492558161,1.5235108578205108
120,0.0209652119067808,0.8995872806509336,1.6056185094515483
121,0.021070678162698944,0.9726121182243029,1.6026906782388688
122,0.020954559197028478,0.9455608469247818,1.5278773838281632
123,0.02104970904998481,0.9571444426973661,1.5574844368298848
124,0.02104655805664758,0.9390231488148372,1.6222618919610978
125,0.021069512432441116,1.001844332118829,1.539859016140302
126,0.02093946064511935,0.9640578015645345,1.5685221421718598
127,0.020975248161703347,0.9467535760998725,1.6060377911726633
128,0.020935051233197253,0.9159966174761455,1.5957077183326085
129,0.021016411030044157,0.9383160456021626,1.7050829249620438
130,0.020931651846816144,0.9602663496136665,1.617674235701561
131,0.020764498949671785,0.943164737423261,1.5313913202285767
132,0.020858522771547237,0.9753385209043821,1.5810275568564733
133,0.020873111595089238,0.963164155681928,1.571734695037206
134,0.020777657258634764,0.976302206615607,1.5218765338261921
135,0.020828412119299172,0.9613858152429263,1.666301025946935
136,0.02076156173211833,0.9741391265392303,1.6220009771982828
137,0.020666251815855505,0.9425771119197209,1.5273827906449635
138,0.020731085271884997,0.9204893651604652,1.6542434815565745
139,0.02071420604052643,0.9058996617794037,1.6441615972916286
140,0.020601344189296166,0.9128455410401026,1.6402056157588958
141,0.020640498073771597,0.9166876024007797,1.6956481641530992
142,0.02065804220736027,0.9350263537963232,1.5948833680152894
143,0.020646913815289734,0.9549094278613727,1.5967627940575282
144,0.020590018164366484,0.9663448591033618,1.5874157849947612
145,0.020659086406230927,0.9460341744621594,1.5650064265727996
146,0.020779257693017524,0.961895392537117,1.605577063759168
147,0.020646001373728115,0.9746937786539396,1.5377386949459713
148,0.0205468274311473,0.925110230743885,1.602890695730845
149,0.020612023547291757,0.9639828731616338,1.5324162063995996
150,0.02081778459561368,0.963921970029672,1.5873542894919714
