epoch,Recon_U,Recon_L,SemiSup,Disc_Cat,Gen_Cat,Disc_Sty,Gen_Sty
1,0.08903989754617214,0.08963235057890415,1.2985623747110366,1.3080236315727234,0.671162611246109,0.9791219234466553,0.7453101754188538
2,0.06737906225025654,0.06724340654909611,0.610617358982563,1.2091206967830659,0.8666773617267609,2.6923189014196396,1.6545894287526608
3,0.06147499065846205,0.06186594348400831,0.44326002821326255,1.1589454650878905,1.2050565481185913,1.887291568517685,1.7687436863780022
4,0.056509364396333694,0.05623983722180128,0.36666443571448326,1.196203923225403,1.2734987556934356,1.6990992665290832,0.9973178476095199
5,0.05375891327857971,0.053171973675489426,0.3044520728290081,1.1751746535301208,1.4327040910720825,1.128611958026886,1.5668597906827926
6,0.05053494963794947,0.05129348691552878,0.28282985612750056,1.1905056834220886,1.3215946137905121,1.2781219184398651,1.6653304636478423
7,0.04876652229577303,0.04962767940014601,0.22032799161970615,1.2097991406917572,1.2843857407569885,1.1692182183265687,1.8864308416843414
8,0.04736661110073328,0.04745550788938999,0.2348995093256235,1.2210625886917115,1.268787157535553,1.2772155404090881,1.7935246646404266
9,0.046591571718454364,0.04644718188792467,0.23574506267905235,1.1912176609039307,1.3578095197677613,1.1631466329097748,3.0433965921401978
10,0.046265116147696975,0.04503517597913742,0.21095505990087987,1.1562858700752259,1.4508848965168,1.4736690819263458,2.36787868142128
11,0.04427132532000542,0.04383737500756979,0.26611658483743666,1.2155241429805757,1.3472130656242371,0.8726503640413285,2.2931974589824677
12,0.04393107555806637,0.043587451428174974,0.21505208387970925,1.2237267315387725,1.3711837470531463,1.1818247437477112,1.6626043438911438
13,0.04179482460021973,0.04217915050685406,0.21005216427147388,1.2380268037319184,1.2762334138154983,1.519405621290207,2.550097382068634
14,0.04141226522624493,0.04081243835389614,0.15957163386046885,1.2599237322807313,1.2239537239074707,1.1170994281768798,1.8842611253261565
15,0.039534642547369006,0.039402439072728154,0.16465160008519888,1.2913710296154022,1.0879048585891724,1.27853784263134,1.9995306789875031
16,0.039834054000675675,0.039362084865570066,0.15606189873069526,1.2306386828422546,1.1555363714694977,1.5340092420578002,2.7849191606044768
