epoch,Recon_U,Recon_L,SemiSup,Disc_Cat,Gen_Cat,Disc_Sty,Gen_Sty
1,0.09666232168674468,0.09558605700731278,4.587797021865844,1.345035147666931,0.6849938333034515,1.2505568623542787,0.7035411715507507
2,0.09290610104799271,0.09129246175289155,2.457268977165222,1.0547772109508515,0.7796877920627594,1.040310162305832,0.5829452991485595
3,0.0705061599612236,0.07041234225034713,8.134504461288453,0.7842999279499054,1.0716619610786438,2.190125381946564,0.5179215118288993
4,0.06851122602820396,0.06784890592098236,3.7624210119247437,0.5276693791151047,1.8432607293128966,0.7701432764530182,1.0941857755184174
5,0.0667173869907856,0.06738673076033593,2.3259119749069215,0.45570466220378875,2.6837326288223267,1.265190452337265,0.5584891214966774
6,0.06524799391627312,0.0652753159403801,2.5802096843719484,0.39630224406719206,2.182580351829529,1.134743332862854,1.3068875938653945
7,0.06475912854075432,0.0641491837799549,2.4704804182052613,0.32217327058315276,2.47436637878418,0.8260163486003875,1.7086242079734801
8,0.0647678554058075,0.06385554186999798,2.34751033782959,0.24841609448194504,2.8423358678817747,0.7914179027080536,1.223350703716278
9,0.06481221206486225,0.06407033391296864,2.3113199710845946,0.16624535024166107,3.196558356285095,0.5912884414196015,1.5021549105644225
10,0.0642860196530819,0.06361113861203194,2.6364330291748046,0.14535247758030892,3.4277406692504884,0.39825031757354734,2.2622155785560607
11,0.06254402175545692,0.06151032522320747,3.6569318056106566,0.18520960584282875,3.7150774002075195,0.8606408417224884,2.158246612548828
12,0.059857893362641336,0.05997823514044285,4.139370918273926,0.22099435105919837,3.644706392288208,1.1134422183036805,4.250189566612244
13,0.06012276262044906,0.05858260616660118,2.4545085191726685,0.0663548693060875,4.650768089294433,0.806323093175888,2.981075131893158
14,0.05933708250522614,0.05845006592571735,2.583904504776001,0.08203500993549824,3.7750905036926268,0.8025394380092621,1.971816313266754
15,0.05882396511733532,0.05782760716974735,3.1163291215896605,0.1157676786184311,3.945069742202759,0.7905393362045288,2.221729779243469
