epoch,Recon_U,Recon_L,SemiSup,Disc_Cat,Gen_Cat,Disc_Sty,Gen_Sty
1,0.09526659622788429,0.09379400908946992,1.9863814949989318,1.3447394371032715,0.6743389546871186,1.2380536317825317,0.6961777925491333
2,0.06952930986881256,0.06951709315180779,0.925651901960373,1.2683386206626892,0.6637359678745269,0.7935833871364594,0.8610354125499725
3,0.0681893490254879,0.06706064119935036,0.540691590309143,1.1786619782447816,0.7964157640933991,1.0037116050720214,1.1113525092601777
4,0.06579645313322544,0.0646607093513012,0.4640594065189362,1.2214592695236206,0.9231103122234344,2.1782574594020843,2.786996901035309
5,0.06093644611537456,0.06128751263022423,0.3795802503824234,1.1324077129364014,1.1512336730957031,1.667872154712677,3.0730953454971313
6,0.058627018332481386,0.057821914181113244,0.3340626657009125,1.1855642437934875,1.2303772807121276,1.343990731239319,6.743188142776489
7,0.054862608388066295,0.05528277307748795,0.26066132485866544,1.1949425220489502,1.2953180909156798,1.1258032679557801,4.369999742507934
8,0.05259746238589287,0.053532657027244565,0.2656104415655136,1.2241973400115966,1.2209182024002074,1.1736348271369934,3.426363778114319
9,0.05349563360214234,0.0532431110739708,0.27293184101581575,1.1993807077407836,1.240820837020874,1.3928076148033142,3.0115754127502443
10,0.05206113420426846,0.05204167068004608,0.18621112108230592,1.2192896842956542,1.243667232990265,1.0046714067459106,2.5400097131729127
11,0.0508960098028183,0.050906078144907954,0.22629836499691008,1.239670717716217,1.1594959497451782,0.568549907207489,3.1113147497177125
12,0.05060838870704174,0.049769551679492,0.16412645429372788,1.1808709263801576,1.26244957447052,0.6230103611946106,3.383842134475708
13,0.04921769760549068,0.04901330806314945,0.2284157019108534,1.220185148715973,1.2240118384361267,1.3787789642810822,2.5289430379867555
14,0.04828740507364273,0.04872181676328182,0.22894301936030387,1.237220561504364,1.180184555053711,1.8298443913459779,2.4763008832931517
15,0.0497003436088562,0.048768635094165805,0.2817592464387417,1.2792706847190858,1.2005874037742614,1.578639018535614,2.519436764717102
16,0.04863831363618374,0.04810466729104519,0.17914558686316012,1.2507164120674132,1.2024707555770875,1.3153324484825135,1.9941926836967467
17,0.04699254892766476,0.04638662040233612,0.1598100408911705,1.269524097442627,1.1192626297473907,0.9793645739555359,1.6314040184020997
18,0.0455343808978796,0.04536502882838249,0.1511441059410572,1.253671371936798,1.0890354871749879,0.8489779353141784,1.7490136981010438
19,0.04422527886927128,0.044022845849394796,0.12168764360249043,1.2547170281410218,1.0939627707004547,0.8302605867385864,1.675119435787201
20,0.04446971155703068,0.043014196678996086,0.09240420684218406,1.2530933976173402,1.0815049767494203,0.7793337523937225,1.903459072113037
21,0.04283842369914055,0.04237781055271626,0.14444475695490838,1.2864875793457031,1.033377581834793,1.6815796136856078,1.4335850119590758
22,0.04239297024905682,0.04168025515973568,0.1417932415381074,1.2869481205940247,1.0367091774940491,1.6576964497566222,3.2744714617729187
