epoch,Recon_U,Recon_L,SemiSup,Disc_Cat,Gen_Cat,Disc_Sty,Gen_Sty
1,0.08536402396857738,0.08513335436582566,1.3513247042894363,1.3116365492343902,0.6687795996665955,0.9867665261030197,0.7404195040464401
2,0.0671869084239006,0.06667124405503273,0.5811711251735687,1.2075830340385436,0.8384434044361114,1.5879223763942718,1.8895253732800483
3,0.061377573572099206,0.06108288671821356,0.40680312514305117,1.1354165017604827,1.2135566532611848,1.219188928604126,2.6565377533435823
4,0.05713195763528347,0.05728390123695135,0.39574718177318574,1.2109834492206573,1.30458722114563,1.270969843864441,1.3740136682987214
5,0.05288811512291432,0.05319305807352066,0.32756550088524816,1.1388460040092467,1.377200436592102,1.3836510002613067,2.457977908849716
6,0.05123615134507418,0.05158297084271908,0.2491041611880064,1.2074918866157531,1.3737041413784028,1.347929835319519,2.327653682231903
7,0.04982353653758764,0.049884725362062454,0.23049154318869114,1.22770614027977,1.2750663697719573,1.4109025597572327,1.2693019449710845
8,0.047369166277348995,0.04750097822397947,0.254117976129055,1.258466374874115,1.21730939745903,0.9846482217311859,1.266892421245575
9,0.04550154637545347,0.04564477503299713,0.2000065153464675,1.2455454528331757,1.18860824406147,1.8580380976200104,0.8250262960791588
10,0.043016663007438186,0.04317522570490837,0.21649539098143578,1.226517677307129,1.2117812871932983,1.1297975659370423,1.3110475450754167
11,0.0414899630472064,0.0415345348417759,0.20605265013873578,1.2522294759750365,1.1240289628505706,1.328960621356964,1.216076949238777
12,0.04117441326379776,0.04096504505723715,0.18427632534876465,1.2701934337615968,1.094484379887581,1.66997851729393,1.311187893152237
13,0.03985883630812168,0.03949349764734507,0.1860517816618085,1.2597931563854217,1.156887051463127,1.348043864965439,1.0177247136831284
14,0.037962140329182145,0.03810679502785206,0.17048427602276206,1.2732415914535522,1.110704979300499,1.3689962029457092,0.7448388755321502
15,0.037630203552544116,0.03697390165179968,0.20540251825004816,1.2875402987003326,1.0797523647546767,1.3364536225795747,0.9818185359239578
16,0.037731087394058706,0.036852615885436535,0.15683361031115056,1.274192178249359,1.0379875868558883,1.3973162591457366,0.8619677990674972
17,0.03665949571877718,0.03590536806732416,0.1640205081552267,1.2761730670928955,1.0580391347408296,1.3157496571540832,0.867494848370552
18,0.03597474191337824,0.035595417581498624,0.17247304264456034,1.2890870332717896,1.0531505435705184,1.33707435131073,0.7933848559856415
19,0.03579266704618931,0.03535419069230557,0.13790870625525714,1.284288477897644,1.0265861630439759,1.3890450537204742,1.0553075432777406
20,0.036399814486503604,0.03519555889070034,0.14961616639047862,1.281302160024643,1.066988942027092,1.3560828387737274,0.9457911998033524
21,0.03502081967890262,0.03490699790418148,0.1627104425802827,1.291652077436447,1.0309259980916976,1.388998568058014,0.7865812391042709
22,0.03550750818103552,0.03444098234176636,0.12019534166902304,1.2914554953575135,1.0349736630916595,1.3280714869499206,0.8143696844577789
23,0.03527089469134807,0.034436559118330476,0.18760563619434834,1.3219780385494233,0.987889775633812,1.3820357918739319,0.8535279095172882
24,0.034708909690380096,0.034450721740722653,0.15185227878391744,1.3141576647758484,0.9773649245500564,1.33712797164917,0.8286965429782868
25,0.03479015938937664,0.03425149321556091,0.1449483570177108,1.300743281841278,0.9693678438663482,1.3816965520381927,0.9773935973644257
26,0.03509795963764191,0.034339363873004916,0.19032529962714761,1.295740580558777,0.9616478890180588,1.39918053150177,0.6549405425786972
27,0.03493767697364092,0.03371000867336989,0.16285923682153225,1.2927439272403718,0.9508326292037964,1.3434319257736207,0.8303570419549942
28,0.034952631779015066,0.03392183408141136,0.1586343572009355,1.2941656231880188,0.9976748466491699,1.438487708568573,0.7961941987276078
29,0.03405482387170196,0.03301484864205122,0.12274130685254932,1.2964735567569732,1.0129627525806426,1.3286449134349823,0.8703947454690933
30,0.033955123648047446,0.03281462993472815,0.11080531540792435,1.2966157793998718,0.9621553748846055,1.3971797406673432,0.7555041074752807
31,0.03385727982968092,0.03305146563798189,0.12541097800713033,1.2955930292606355,0.9613267809152604,1.3371874928474425,0.84200060069561
32,0.03371719876304269,0.03266386827453971,0.09935292238369584,1.3022159814834595,0.965473422408104,1.3541453659534455,0.7968167334794998
33,0.03372317161411047,0.03239160049706698,0.09355540731921792,1.3064205169677734,0.9377090364694596,1.3870105266571044,0.7909819781780243
34,0.03363198433071375,0.03238666569814086,0.1620272295549512,1.311146467924118,0.943376687169075,1.3727906405925752,0.7543935000896453
35,0.03347969939932227,0.032256318535655734,0.1376025292673148,1.297947931289673,0.9821476489305496,1.3653711199760437,0.7502712160348892
36,0.033304274640977384,0.03226409908384085,0.09195912226568907,1.310491693019867,0.9750273823738098,1.3652692139148712,0.8340830028057098
37,0.03367505595088005,0.03241360653191805,0.10393309341743588,1.3190917193889617,0.9307183414697647,1.4060798346996308,0.7569752991199493
38,0.032557844556868075,0.031447792612016204,0.08437228246766608,1.3208807289600373,0.9029331356287003,1.3530106604099275,0.7295204669237136
39,0.03321200469508767,0.03142626089975238,0.1013985350728035,1.3093244671821593,0.9172065645456314,1.3731637954711915,0.7230498969554902
40,0.0331487488001585,0.03212004378437996,0.19844451891258358,1.3068629860877992,0.9081030994653702,1.3471054673194884,0.7952992677688598
41,0.03486407399177551,0.033185064047575,0.13269377695396542,1.3128978133201599,0.9578879475593567,1.3694192349910737,0.7584317356348038
